URL,Product Name,Price,Rating,No of reviews
/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A09017841YW5HI6F6YZBD&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554731%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26psc%3D1&qualifier=1653554731&id=3250425036557001&widgetName=sp_btf,"Urban Tribe Accelerator 30L Laptop Backpack with 15.6"" compartment for Office/Business/Travel/College, Casual Bag for Men and Women, Black","1,649",4.1 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A0650097HNMK5B0DY4UV&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554731%26smid%3DA3RXEJKPWRVCLY%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26psc%3D1&qualifier=1653554731&id=3250425036557001&widgetName=sp_btf,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,899,3.9 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A05159223W5A3CWMOUMHG&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_49_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554732%26smid%3DA1UVZJ9N7FK5G6%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26psc%3D1&qualifier=1653554732&id=7685249255806471&widgetName=sp_atf_next,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy),689,3.9 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A10460101KYDVV3DEIG8N&url=%2FPALAY%25C2%25AE-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554732%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26psc%3D1&qualifier=1653554732&id=7685249255806471&widgetName=sp_atf_next,"PALAY® BTS Student Backpack with Cable Vent, Backpack Travel Bag Students Backpack Laptop Bag","1,699",3.9 out of 5 stars,155
/Hi-Guys-Laptop-Waterproof-bagpack-Backpack/dp/B08WJBY6GT/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-51,Hi-Guys Laptop Waterproof Casual Travel bagpack/School Backpack Bag (Black),399,3.8 out of 5 stars,155
/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-52,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,448,4.3 out of 5 stars,155
/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-53,Lenovo Casual Laptop Backpack B210 39.62 cm (15.6-inch) Water Repellent Black,800,4.2 out of 5 stars,155
/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-54,Gear Carryon Backpack Black- Blue (BKPCARYON0110),194,3.7 out of 5 stars,155
/Storite-Stylish-Sling-Bag-Grey/dp/B098L372Z7/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-55,"Storite Stylish Padded Nylon Sling Cross Body Travel Office Bag for Men Women (22.5cm x 9.5cm x 22.5 cm, Dark Grey)",635,3.9 out of 5 stars,155
/Genie-Unicorn-School-Bags-Girls/dp/B09N9LYY8X/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-56,"Genie Unicorn School Bags for Girls - 3 compartments | Stylish and Trendy College Bag for Girls | Easy to Carry Backpacks for Women, Unicorn design. Latest Collection. (Pink)",638,3.9 out of 5 stars,155
/ZIPLINE-Synthetic-Executive-Briefcase-compartments/dp/B0756WRR9Z/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-57,Zipline Office Laptop Vegan Leather Executive Formal 15.6 inch Laptop & MacBook Briefcase Messenger/Office/Travel/Business Bag for Men Women with Multiple compartments (Brown),"1,456",4.3 out of 5 stars,155
/SKYBAGS-Campus-College-Laptop-Backpack/dp/B08425TN29/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-58,SKYBAGS Campus Plus XL RED College Laptop Backpack 33L,"2,440",3.9 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A088207334X9IHHU1L8TU&url=%2FPOLESTAR-Vintage-Laptop-Backpack-bagpack%2Fdp%2FB081GSQ9D9%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554732%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26psc%3D1&qualifier=1653554732&id=7685249255806471&widgetName=sp_mtf,"POLESTAR Vintage 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, suitable for both men & women,1 year warranty",619,4.0 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0824401U7A0UU4HMRG3&url=%2FFormal-Laptop-Backpack-Charging-Resistant%2Fdp%2FB086X2885R%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554732%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26psc%3D1&qualifier=1653554732&id=7685249255806471&widgetName=sp_mtf,"Storm Formal 17"" Laptop Backpack with USB Charging and Dust/Water Resistant bottom","1,099",3.9 out of 5 stars,155
/Best-Deal-Laptop-Bags-Dell/dp/B01JRNQDVA/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-61,Best Deal Laptop Bags for HP/Dell Etc.,310,3.1 out of 5 stars,155
/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-62,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)","1,399",4.4 out of 5 stars,155
/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-63,Wesley Milestone 2.0 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Blue and Black),598,4.3 out of 5 stars,155
/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-64,"Bennett™ Mystic 15.6 inch Laptop Shoulder Messenger Sling Office Bag, Water Repellent Fabric for Men and Women (Grey)",512,4.1 out of 5 stars,155
/Touristiano-Resistant-College-Computer-Backpacks/dp/B08W2C3QKM/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-65,"Touristiano Water Resistant College School Book Bag Laptop Computer, Travel Backpacks Laptop Bag for Women Men (Grey) (Navy Blue)",408,3.1 out of 5 stars,155
/Genie-Ltrs-School-Backpack-CAMELLIA17SBPIN/dp/B07QHMKHWH/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-66,"Genie Camellia 27 litres Pink School Backpack (17 inch, Water Resistant)",804,4.3 out of 5 stars,155
/Backpack-Adventure-Camping-Trekking-Rucksack/dp/B091SNKKB4/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-67,70L Travel Backpack Hiking Bag Adventure Camping Trekking Bag Rucksack -70L,999,4.0 out of 5 stars,155
/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1653554732&sprefix=ba%2Caps%2C283&sr=8-68,"Bennett™ Mystic 15.6 inch Laptop Shoulder Messenger Sling Office Bag, Water Repellent Fabric for Men and Women (Charcoal Black)",512,4.1 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A0650097HNMK5B0DY4UV&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554732%26smid%3DA3RXEJKPWRVCLY%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26psc%3D1&qualifier=1653554732&id=7685249255806471&widgetName=sp_btf,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,899,3.9 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A09017841YW5HI6F6YZBD&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554732%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26psc%3D1&qualifier=1653554732&id=7685249255806471&widgetName=sp_btf,"Urban Tribe Accelerator 30L Laptop Backpack with 15.6"" compartment for Office/Business/Travel/College, Casual Bag for Men and Women, Black","1,649",4.1 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05159223W5A3CWMOUMHG&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554734%26smid%3DA1UVZJ9N7FK5G6%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26psc%3D1&qualifier=1653554734&id=8043553482384641&widgetName=sp_atf_next,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy),689,3.9 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A10460101KYDVV3DEIG8N&url=%2FPALAY%25C2%25AE-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554734%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26psc%3D1&qualifier=1653554734&id=8043553482384641&widgetName=sp_atf_next,"PALAY® BTS Student Backpack with Cable Vent, Backpack Travel Bag Students Backpack Laptop Bag","1,699",3.9 out of 5 stars,155
/AirCase-C24-Messenger-Shoulder-Compartments/dp/B07Z3XT9MZ/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-67,"AirCase C24 13.3 Inch/14 Inch Messenger Laptop Bag with Shoulder Strap, Water resistant, Handle and 2 Multi Utility Compartments",913,4.4 out of 5 stars,155
/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B09B7KC93T/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-68,HEROZ Hammer Unisex Nylon 35 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (Black),"1,022",4.2 out of 5 stars,155
/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-69,"Bennett™ Mystic 15.6 inch Laptop Shoulder Messenger Sling Office Bag, Water Repellent Fabric for Men and Women (Charcoal Black)",512,4.1 out of 5 stars,155
/POLESTAR-Ranker-Casual-Bagpack-Backpack/dp/B08421FNT3/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-70,"POLESTAR Ranker 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment and rain cover, made with polyester, 1 year warranty",699,4.1 out of 5 stars,155
/WILDCRAFT-Maestro-Plus-Black-Coated/dp/B07GNGG435/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-71,WILDCRAFT Maestro Plus Black Coated,"2,379",4.2 out of 5 stars,155
/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-72,"Wesley Milestone Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, Charcoal Black",665,4.3 out of 5 stars,155
/HEROZ-Backpack-Resistant-Notebook-Airforce/dp/B07MCRHSVP/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-73,HEROZ Harbour Unisex Nylon 28 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 15.6 Inch Laptop Notebook (153-ALL) (Air Force Blue),756,4.1 out of 5 stars,155
/ADISA-Laptop-Backpack-Office-College/dp/B09TPVD964/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-74,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Teal),501,4.1 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A088207334X9IHHU1L8TU&url=%2FPOLESTAR-Vintage-Laptop-Backpack-bagpack%2Fdp%2FB081GSQ9D9%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554734%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26psc%3D1&qualifier=1653554734&id=8043553482384641&widgetName=sp_mtf,"POLESTAR Vintage 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, suitable for both men & women,1 year warranty",619,4.0 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0824401U7A0UU4HMRG3&url=%2FFormal-Laptop-Backpack-Charging-Resistant%2Fdp%2FB086X2885R%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554734%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26psc%3D1&qualifier=1653554734&id=8043553482384641&widgetName=sp_mtf,"Storm Formal 17"" Laptop Backpack with USB Charging and Dust/Water Resistant bottom","1,099",3.9 out of 5 stars,155
/15-6-inch-Briefcase-Resistant-Waterproof-Compatible/dp/B0966F821Q/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-77,"Sabuz Bag 15.6-inch Laptop Computer Briefcase,Water Resistant, Business Bag with Waterproof Zipper,Shoulder Bag Handbag,Compatible with laptop MacBook Notebook,for MeN&Women",749,4.0 out of 5 stars,155
/Northzone-Polyester-School-Backpack-Compartment/dp/B08679WRLW/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-78,Northzone Laptop Bag/College Bag/School Bag/Office Bag/Waterproof Bag/Travel Bag/Casual Backpack/Trending Backpack (Black1) 40L Backpack,593,4.0 out of 5 stars,155
/WildHorn-Genuine-Leather-Messenger-8-5inch/dp/B07GLHSB86/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-79,WILDHORN Leather Sling Messenger Bag (Bombay Brown) L- 8.5inch W-3 inch H-10.5 inch,"1,999",4.3 out of 5 stars,155
/Bey-Bee-Mamas-Diaper-Dark/dp/B01D785OJ8/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-80,"BeyBee Baby Diaper Nappy Changing Baby Diaper Bag/Baby Bag/Mummy Bag/Handbag Mama's Bag {Diaper Bag} (Dark Blue, One Size)",625,4.4 out of 5 stars,155
/Hammonds-Flycatcher-Messenger-Compartment-LB106BR/dp/B07P2TQH78/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-81,Hammonds Flycatcher Original Bombay Brown Leather Laptop Messenger Bag for Laptop/MacBook up to 15.6 inch|Padded Laptop Compartment|Office Bag,"2,474",4.3 out of 5 stars,155
/Motherly-Diaper-Mothers-Backpack-Travel/dp/B09W2JP5BC/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-82,"Motherly Baby Diaper Bags for Mothers, Backpack for Mom for Travel","1,399",4.5 out of 5 stars,155
/Hi-Guys-Waterproof-Backpack-College-Students/dp/B096MLPBKK/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-83,"Hi-Guys Men's and Women's 35 L Waterproof Casual Laptop Backpack with Rain Cover (Black, 18 Inch)",449,3.9 out of 5 stars,155
/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08T96KXTF/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1653554734&sprefix=ba%2Caps%2C283&sr=8-84,"Hoteon Golden Wolf Laptop Backpack with Rain Cover, Anti-Theft Locker, fits up to 15.6 inches Laptop, USB Port, Earphone Port, Water Resistant (Light Grey)","1,849",4.4 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0650097HNMK5B0DY4UV&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554734%26smid%3DA3RXEJKPWRVCLY%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26psc%3D1&qualifier=1653554734&id=8043553482384641&widgetName=sp_btf,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,899,3.9 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A09017841YW5HI6F6YZBD&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554734%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26psc%3D1&qualifier=1653554734&id=8043553482384641&widgetName=sp_btf,"Urban Tribe Accelerator 30L Laptop Backpack with 15.6"" compartment for Office/Business/Travel/College, Casual Bag for Men and Women, Black","1,649",4.1 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05159223W5A3CWMOUMHG&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554736%26smid%3DA1UVZJ9N7FK5G6%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26psc%3D1&qualifier=1653554736&id=1324922040599980&widgetName=sp_atf_next,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Navy),689,3.9 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A10460101KYDVV3DEIG8N&url=%2FPALAY%25C2%25AE-Student-Backpack-Travel-Students%2Fdp%2FB09XMFBMCR%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554736%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26psc%3D1&qualifier=1653554736&id=1324922040599980&widgetName=sp_atf_next,"PALAY® BTS Student Backpack with Cable Vent, Backpack Travel Bag Students Backpack Laptop Bag","1,699",3.9 out of 5 stars,155
/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-67,"Bennett™ Mystic 15.6 inch Laptop Shoulder Messenger Sling Office Bag, Water Repellent Fabric for Men and Women (Charcoal Black)",512,4.1 out of 5 stars,155
/Pagwin-Waterproof-Backpack-College-Business/dp/B09VZC6C8W/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-68,Pagwin 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (PG-0025),549,3.3 out of 5 stars,155
/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-69,"Wesley Milestone Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, Charcoal Black",665,4.3 out of 5 stars,155
/ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-70,ADISA Women's Sling Bag,495,4.1 out of 5 stars,155
/F-Gear-Blow-Laptop-Backpack/dp/B078J63VRY/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-71,"F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Black,Grey) Sch Bag","1,049",4.3 out of 5 stars,155
/Artistix-Laptop-Travel-Backpack-Charging-Resistance/dp/B082QZRX7F/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-72,Artistix 35 Ltrs 46 cm Laptop Backpack (Onyx_Black),"1,199",4.2 out of 5 stars,155
/ADISA-Laptop-Backpack-Office-College/dp/B09TPVD964/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-73,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Teal),501,4.1 out of 5 stars,155
/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-74,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",349,4.2 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A088207334X9IHHU1L8TU&url=%2FPOLESTAR-Vintage-Laptop-Backpack-bagpack%2Fdp%2FB081GSQ9D9%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554736%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26psc%3D1&qualifier=1653554736&id=1324922040599980&widgetName=sp_mtf,"POLESTAR Vintage 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, suitable for both men & women,1 year warranty",619,4.0 out of 5 stars,155
/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0824401U7A0UU4HMRG3&url=%2FFormal-Laptop-Backpack-Charging-Resistant%2Fdp%2FB086X2885R%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653554736%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26psc%3D1&qualifier=1653554736&id=1324922040599980&widgetName=sp_mtf,"Storm Formal 17"" Laptop Backpack with USB Charging and Dust/Water Resistant bottom","1,099",3.9 out of 5 stars,155
/ZIPLINE-Synthetic-Executive-Briefcase-compartments/dp/B0756WRR9Z/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-77,Zipline Office Laptop Vegan Leather Executive Formal 15.6 inch Laptop & MacBook Briefcase Messenger/Office/Travel/Business Bag for Men Women with Multiple compartments (Brown),"1,456",4.3 out of 5 stars,155
/SKYBAGS-Campus-College-Laptop-Backpack/dp/B08425TN29/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-78,SKYBAGS Campus Plus XL RED College Laptop Backpack 33L,"2,440",3.9 out of 5 stars,155
/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-79,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,597,4.0 out of 5 stars,155
/Martucci-Unisex-Waterproof-Laptop-Backpack/dp/B088B3ZVW2/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-80,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Navy Blue),539,4.1 out of 5 stars,155
/ADISA-Women-Girls-Floral-SL5072-CRE_Cream/dp/B09B56BCXR/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1653554736&sprefix=ba%2Caps%2C283&sr=8-81,ADISA Women Girls Floral Print Sling Bag,495,4.3 out of 5 stars,155
